"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","arrival_time_sort","timepoint"
"294100770","08:59:00","08:59:00","167","7","L.A. Union Station","0","08:59:00","1"
"294100770","09:09:00","09:09:00","113","8","L.A. Union Station","0","09:09:00","1"
"294100770","09:17:00","09:17:00","170","9","L.A. Union Station","0","09:17:00","1"
"294100770","09:22:00","09:22:00","102","10","L.A. Union Station","0","09:22:00","1"
"294100770","09:29:00","09:29:00","106","11","L.A. Union Station","0","09:29:00","1"
"294100770","09:46:00","09:46:00","107","12","L.A. Union Station","0","09:46:00","1"
"294100771","07:39:00","07:39:00","187","1","L.A. Union Station","0","07:39:00","1"
"294100771","07:57:00","07:57:00","168","2","L.A. Union Station","0","07:57:00","1"
"294100771","08:10:00","08:10:00","166","3","L.A. Union Station","0","08:10:00","1"
"294100771","08:24:00","08:24:00","108","4","L.A. Union Station","0","08:24:00","1"
"294100771","08:41:00","08:41:00","112","5","L.A. Union Station","0","08:41:00","1"
"294100771","08:53:00","08:53:00","103","6","L.A. Union Station","0","08:53:00","1"
"294100771","08:59:00","08:59:00","167","7","L.A. Union Station","0","08:59:00","1"
"294100771","09:09:00","09:09:00","113","8","L.A. Union Station","0","09:09:00","1"
"294100771","09:17:00","09:17:00","170","9","L.A. Union Station","0","09:17:00","1"
"294100771","09:22:00","09:22:00","102","10","L.A. Union Station","0","09:22:00","1"
"294100771","09:29:00","09:29:00","106","11","L.A. Union Station","0","09:29:00","1"
"294100771","09:46:00","09:46:00","107","12","L.A. Union Station","0","09:46:00","1"
"294100777","15:13:00","15:13:00","107","1","Ventura - Downtown / Beach","0","15:13:00","1"
"294100777","15:26:00","15:26:00","106","2","Ventura - Downtown / Beach","0","15:26:00","1"
"294100777","15:33:00","15:33:00","102","3","Ventura - Downtown / Beach","0","15:33:00","1"
"294100777","15:39:00","15:39:00","170","4","Ventura - Downtown / Beach","0","15:39:00","1"
"294100777","15:47:00","15:47:00","113","5","Ventura - Downtown / Beach","0","15:47:00","1"
"294100777","15:55:00","15:55:00","167","6","Ventura - Downtown / Beach","0","15:55:00","1"
"294100777","16:01:00","16:01:00","103","7","Ventura - Downtown / Beach","0","16:01:00","1"
"294100777","16:13:00","16:13:00","112","8","Ventura - Downtown / Beach","0","16:13:00","1"
"294100777","16:26:00","16:26:00","108","9","Ventura - Downtown / Beach","0","16:26:00","1"
"294100777","16:41:00","16:41:00","166","10","Ventura - Downtown / Beach","0","16:41:00","1"
"294100777","16:52:00","16:52:00","168","11","Ventura - Downtown / Beach","0","16:52:00","1"
"294100777","17:06:00","17:06:00","187","12","Ventura - Downtown / Beach","0","17:06:00","1"
"294100778","15:13:00","15:13:00","107","1","Ventura - Downtown / Beach","0","15:13:00","1"
"294100778","15:26:00","15:26:00","106","2","Ventura - Downtown / Beach","0","15:26:00","1"
"294100778","15:33:00","15:33:00","102","3","Ventura - Downtown / Beach","0","15:33:00","1"
"294100778","15:39:00","15:39:00","170","4","Ventura - Downtown / Beach","0","15:39:00","1"
"294100778","15:47:00","15:47:00","113","5","Ventura - Downtown / Beach","0","15:47:00","1"
"294100778","15:55:00","15:55:00","167","6","Ventura - Downtown / Beach","0","15:55:00","1"
"294100778","16:01:00","16:01:00","103","7","Ventura - Downtown / Beach","0","16:01:00","1"
"294100778","16:13:00","16:13:00","112","8","Ventura - Downtown / Beach","0","16:13:00","1"
"294100778","16:26:00","16:26:00","108","9","Ventura - Downtown / Beach","0","16:26:00","1"
"294100778","16:41:00","16:41:00","166","10","Ventura - Downtown / Beach","0","16:41:00","1"
"294100778","16:52:00","16:52:00","168","11","Ventura - Downtown / Beach","0","16:52:00","1"
"294100778","17:06:00","17:06:00","187","12","Ventura - Downtown / Beach","0","17:06:00","1"
"294100784","14:34:00","14:34:00","187","1","L.A. Union Station","0","14:34:00","1"
"294100784","14:53:00","14:53:00","168","2","L.A. Union Station","0","14:53:00","1"
"294100784","15:09:00","15:09:00","166","3","L.A. Union Station","0","15:09:00","1"
"294100784","15:23:00","15:23:00","108","4","L.A. Union Station","0","15:23:00","1"
"294100784","15:39:00","15:39:00","112","5","L.A. Union Station","0","15:39:00","1"
"294100784","15:52:00","15:52:00","103","6","L.A. Union Station","0","15:52:00","1"
"294100784","16:05:00","16:05:00","167","7","L.A. Union Station","0","16:05:00","1"
"294100784","16:13:00","16:13:00","113","8","L.A. Union Station","0","16:13:00","1"
"294100784","16:21:00","16:21:00","170","9","L.A. Union Station","0","16:21:00","1"
"294100784","16:26:00","16:26:00","102","10","L.A. Union Station","0","16:26:00","1"
"294100784","16:34:00","16:34:00","106","11","L.A. Union Station","0","16:34:00","1"
"294100784","16:48:00","16:48:00","107","12","L.A. Union Station","0","16:48:00","1"
"294100785","14:34:00","14:34:00","187","1","L.A. Union Station","0","14:34:00","1"
"294100785","14:53:00","14:53:00","168","2","L.A. Union Station","0","14:53:00","1"
"294100785","15:09:00","15:09:00","166","3","L.A. Union Station","0","15:09:00","1"
"294100785","15:23:00","15:23:00","108","4","L.A. Union Station","0","15:23:00","1"
"294100785","15:39:00","15:39:00","112","5","L.A. Union Station","0","15:39:00","1"
"294100785","15:52:00","15:52:00","103","6","L.A. Union Station","0","15:52:00","1"
"294100785","16:05:00","16:05:00","167","7","L.A. Union Station","0","16:05:00","1"
"294100785","16:13:00","16:13:00","113","8","L.A. Union Station","0","16:13:00","1"
"294100785","16:21:00","16:21:00","170","9","L.A. Union Station","0","16:21:00","1"
"294100785","16:26:00","16:26:00","102","10","L.A. Union Station","0","16:26:00","1"
"294100785","16:34:00","16:34:00","106","11","L.A. Union Station","0","16:34:00","1"
"294100785","16:48:00","16:48:00","107","12","L.A. Union Station","0","16:48:00","1"
"294200133","06:11:00","06:11:00","107","1","Moorpark","0","06:11:00","1"
"294200133","06:23:00","06:23:00","106","2","Moorpark","0","06:23:00","1"
"294200133","06:30:00","06:30:00","102","3","Moorpark","0","06:30:00","1"
"294200133","06:36:00","06:36:00","170","4","Moorpark","0","06:36:00","1"
"294200133","06:44:00","06:44:00","113","5","Moorpark","0","06:44:00","1"
"294200133","06:52:00","06:52:00","167","6","Moorpark","0","06:52:00","1"
"294200133","06:58:00","06:58:00","103","7","Moorpark","0","06:58:00","1"
"294200133","07:11:00","07:11:00","112","8","Moorpark","0","07:11:00","1"
"294200133","07:27:00","07:27:00","108","9","Moorpark","0","07:27:00","1"
"294200134","06:58:00","06:58:00","107","1","Van Nuys","0","06:58:00","1"
"294200134","07:10:00","07:10:00","106","2","Van Nuys","0","07:10:00","1"
"294200134","07:17:00","07:17:00","102","3","Van Nuys","0","07:17:00","1"
"294200134","07:22:00","07:22:00","170","4","Van Nuys","0","07:22:00","1"
"294200134","07:29:00","07:29:00","113","5","Van Nuys","0","07:29:00","1"
"294200134","07:36:00","07:36:00","167","6","Van Nuys","0","07:36:00","1"
"294200134","07:42:00","07:42:00","103","7","Van Nuys","0","07:42:00","1"
"294200134","07:55:00","07:55:00","112","8","Van Nuys","0","07:55:00","1"
"294200134","08:10:00","08:10:00","108","9","Van Nuys","0","08:10:00","1"
"294200138","12:48:00","12:48:00","107","1","Moorpark","0","12:48:00","1"
"294200138","12:59:00","12:59:00","106","2","Moorpark","0","12:59:00","1"
"294200138","13:06:00","13:06:00","102","3","Moorpark","0","13:06:00","1"
"294200138","13:12:00","13:12:00","170","4","Moorpark","0","13:12:00","1"
"294200138","13:20:00","13:20:00","113","5","Moorpark","0","13:20:00","1"
"294200138","13:28:00","13:28:00","167","6","Moorpark","0","13:28:00","1"
"294200138","13:34:00","13:34:00","103","7","Moorpark","0","13:34:00","1"
"294200138","13:46:00","13:46:00","112","8","Moorpark","0","13:46:00","1"
"294200138","14:02:00","14:02:00","108","9","Moorpark","0","14:02:00","1"
"294200141","14:49:00","14:49:00","107","1","Moorpark","0","14:49:00","1"
"294200141","15:01:00","15:01:00","106","2","Moorpark","0","15:01:00","1"
"294200141","15:07:00","15:07:00","102","3","Moorpark","0","15:07:00","1"
"294200141","15:12:00","15:12:00","170","4","Moorpark","0","15:12:00","1"
"294200141","15:19:00","15:19:00","113","5","Moorpark","0","15:19:00","1"
"294200141","15:27:00","15:27:00","167","6","Moorpark","0","15:27:00","1"
"294200141","15:32:00","15:32:00","103","7","Moorpark","0","15:32:00","1"
"294200141","15:46:00","15:46:00","112","8","Moorpark","0","15:46:00","1"
"294200141","16:02:00","16:02:00","108","9","Moorpark","0","16:02:00","1"
"294200142","16:29:00","16:29:00","107","1","Ventura - East","0","16:29:00","1"
"294200142","16:40:00","16:40:00","106","2","Ventura - East","0","16:40:00","1"
"294200142","16:47:00","16:47:00","102","3","Ventura - East","0","16:47:00","1"
"294200142","16:52:00","16:52:00","170","4","Ventura - East","0","16:52:00","1"
"294200142","16:59:00","16:59:00","113","5","Ventura - East","0","16:59:00","1"
"294200142","17:07:00","17:07:00","167","6","Ventura - East","0","17:07:00","1"
"294200142","17:13:00","17:13:00","103","7","Ventura - East","0","17:13:00","1"
"294200142","17:25:00","17:25:00","112","8","Ventura - East","0","17:25:00","1"
"294200142","17:37:00","17:37:00","108","9","Ventura - East","0","17:37:00","1"
"294200142","17:49:00","17:49:00","166","10","Ventura - East","0","17:49:00","1"
"294200142","17:59:00","17:59:00","168","11","Ventura - East","0","17:59:00","1"
"294200142","18:16:00","18:16:00","169","12","Ventura - East","0","18:16:00","1"
"294200143","17:10:00","17:10:00","107","1","Ventura - East","0","17:10:00","1"
"294200143","17:21:00","17:21:00","106","2","Ventura - East","0","17:21:00","1"
"294200143","17:28:00","17:28:00","102","3","Ventura - East","0","17:28:00","1"
"294200143","17:33:00","17:33:00","170","4","Ventura - East","0","17:33:00","1"
"294200143","17:40:00","17:40:00","113","5","Ventura - East","0","17:40:00","1"
"294200143","17:48:00","17:48:00","167","6","Ventura - East","0","17:48:00","1"
"294200143","17:54:00","17:54:00","103","7","Ventura - East","0","17:54:00","1"
"294200143","18:06:00","18:06:00","112","8","Ventura - East","0","18:06:00","1"
"294200143","18:18:00","18:18:00","108","9","Ventura - East","0","18:18:00","1"
"294200143","18:29:00","18:29:00","166","10","Ventura - East","0","18:29:00","1"
"294200143","18:39:00","18:39:00","168","11","Ventura - East","0","18:39:00","1"
"294200143","18:58:00","18:58:00","169","12","Ventura - East","0","18:58:00","1"
"294200144","17:07:00","17:07:00","107","1","Ventura - East","0","17:07:00","1"
"294200144","17:19:00","17:19:00","106","2","Ventura - East","0","17:19:00","1"
"294200144","17:26:00","17:26:00","102","3","Ventura - East","0","17:26:00","1"
"294200144","17:32:00","17:32:00","170","4","Ventura - East","0","17:32:00","1"
"294200144","17:39:00","17:39:00","113","5","Ventura - East","0","17:39:00","1"
"294200144","17:47:00","17:47:00","167","6","Ventura - East","0","17:47:00","1"
"294200144","17:53:00","17:53:00","103","7","Ventura - East","0","17:53:00","1"
"294200144","18:06:00","18:06:00","112","8","Ventura - East","0","18:06:00","1"
"294200144","18:20:00","18:20:00","108","9","Ventura - East","0","18:20:00","1"
"294200144","18:32:00","18:32:00","166","10","Ventura - East","0","18:32:00","1"
"294200144","18:42:00","18:42:00","168","11","Ventura - East","0","18:42:00","1"
"294200144","19:00:00","19:00:00","169","12","Ventura - East","0","19:00:00","1"
"294200145","13:10:00","13:10:00","169","1","L.A. Union Station","0","13:10:00","1"
"294200145","13:24:00","13:24:00","168","2","L.A. Union Station","0","13:24:00","1"
"294200145","13:35:00","13:35:00","166","3","L.A. Union Station","0","13:35:00","1"
"294200145","13:47:00","13:47:00","108","4","L.A. Union Station","0","13:47:00","1"
"294200145","14:00:00","14:00:00","112","5","L.A. Union Station","0","14:00:00","1"
"294200145","14:12:00","14:12:00","103","6","L.A. Union Station","0","14:12:00","1"
"294200145","14:17:00","14:17:00","167","7","L.A. Union Station","0","14:17:00","1"
"294200145","14:25:00","14:25:00","113","8","L.A. Union Station","0","14:25:00","1"
"294200145","14:32:00","14:32:00","170","9","L.A. Union Station","0","14:32:00","1"
"294200145","14:37:00","14:37:00","102","10","L.A. Union Station","0","14:37:00","1"
"294200145","14:43:00","14:43:00","106","11","L.A. Union Station","0","14:43:00","1"
"294200145","14:58:00","14:58:00","107","12","L.A. Union Station","0","14:58:00","1"
"294200147","15:50:00","15:50:00","107","1","Van Nuys","0","15:50:00","1"
"294200147","16:02:00","16:02:00","106","2","Van Nuys","0","16:02:00","1"
"294200147","16:09:00","16:09:00","102","3","Van Nuys","0","16:09:00","1"
"294200147","16:14:00","16:14:00","170","4","Van Nuys","0","16:14:00","1"
"294200147","16:21:00","16:21:00","113","5","Van Nuys","0","16:21:00","1"
"294200147","16:28:00","16:28:00","167","6","Van Nuys","0","16:28:00","1"
"294200147","16:35:00","16:35:00","103","7","Van Nuys","0","16:35:00","1"
"294200148","16:50:00","16:50:00","103","1","L.A. Union Station","0","16:50:00","1"
"294200148","16:56:00","16:56:00","167","2","L.A. Union Station","0","16:56:00","1"
"294200148","17:04:00","17:04:00","113","3","L.A. Union Station","0","17:04:00","1"
"294200148","17:11:00","17:11:00","170","4","L.A. Union Station","0","17:11:00","1"
"294200148","17:16:00","17:16:00","102","5","L.A. Union Station","0","17:16:00","1"
"294200148","17:22:00","17:22:00","106","6","L.A. Union Station","0","17:22:00","1"
"294200148","17:37:00","17:37:00","107","7","L.A. Union Station","0","17:37:00","1"
"294200154","09:16:00","09:16:00","103","1","L.A. Union Station","0","09:16:00","1"
"294200154","09:22:00","09:22:00","167","2","L.A. Union Station","0","09:22:00","1"
"294200154","09:29:00","09:29:00","113","3","L.A. Union Station","0","09:29:00","1"
"294200154","09:37:00","09:37:00","170","4","L.A. Union Station","0","09:37:00","1"
"294200154","09:43:00","09:43:00","102","5","L.A. Union Station","0","09:43:00","1"
"294200154","09:50:00","09:50:00","106","6","L.A. Union Station","0","09:50:00","1"
"294200154","10:00:00","10:00:00","107","7","L.A. Union Station","0","10:00:00","1"
"294200163","10:31:00","10:31:00","107","1","Ventura - East","0","10:31:00","1"
"294200163","10:48:00","10:48:00","106","2","Ventura - East","0","10:48:00","1"
"294200163","10:55:00","10:55:00","102","3","Ventura - East","0","10:55:00","1"
"294200163","11:00:00","11:00:00","170","4","Ventura - East","0","11:00:00","1"
"294200163","11:08:00","11:08:00","113","5","Ventura - East","0","11:08:00","1"
"294200163","11:15:00","11:15:00","167","6","Ventura - East","0","11:15:00","1"
"294200163","11:21:00","11:21:00","103","7","Ventura - East","0","11:21:00","1"
"294200163","11:33:00","11:33:00","112","8","Ventura - East","0","11:33:00","1"
"294200163","11:45:00","11:45:00","108","9","Ventura - East","0","11:45:00","1"
"294200163","11:58:00","11:58:00","166","10","Ventura - East","0","11:58:00","1"
"294200163","12:08:00","12:08:00","168","11","Ventura - East","0","12:08:00","1"
"294200163","12:22:00","12:22:00","169","12","Ventura - East","0","12:22:00","1"
"294200164","16:14:00","16:14:00","169","1","L.A. Union Station","0","16:14:00","1"
"294200164","16:28:00","16:28:00","168","2","L.A. Union Station","0","16:28:00","1"
"294200164","16:41:00","16:41:00","166","3","L.A. Union Station","0","16:41:00","1"
"294200164","16:53:00","16:53:00","108","4","L.A. Union Station","0","16:53:00","1"
"294200164","17:05:00","17:05:00","112","5","L.A. Union Station","0","17:05:00","1"
"294200164","17:17:00","17:17:00","103","6","L.A. Union Station","0","17:17:00","1"
"294200164","17:22:00","17:22:00","167","7","L.A. Union Station","0","17:22:00","1"
"294200164","17:30:00","17:30:00","113","8","L.A. Union Station","0","17:30:00","1"
"294200164","17:37:00","17:37:00","170","9","L.A. Union Station","0","17:37:00","1"
